,post id,time stamp,author,post,likes,shares,comments,social media,source,location
176,1264239708286091269,2020-05-23 17:00:09,Yetena Weg / የጤና ወግ,"RT @HanaMariyam1911: @MajiHailemariam @azeb_alemu @YetenaW @FitsumberhanG 
I can’t thank you enough for these Episode, 
We can’t talk enoug…",0,2, ,twitter,[],New York
177,1264221745302683654,2020-05-23 15:48:46,Yetena Weg / የጤና ወግ,"RT @YEPNetworks: የፌስቡክ ቀጥታ ስርጭታችን ከ @YetenaW ጋር ጀምሯል!
እንግዶቻችን በተለያዩ የጤና መስኮች ባለሙያዎች ናቸው:: 
ለጥያቄዎችዎ መልስ ለመስጠት ዝግጁ ናቸው:: #COVID19 

https://t…",0,1, ,twitter,[],New York
178,1264216712188215299,2020-05-23 15:28:46,Yetena Weg / የጤና ወግ,"RT @YEPNetworks: We are now live with @YetenaW 
Go to the link below and listen to this conversation. Our panelists are healthcare professi…",0,5, ,twitter,[],New York
179,1264214065464987655,2020-05-23 15:18:15,Yetena Weg / የጤና ወግ,"@YEPNetworks Happening now. 👇🏽👇🏽

https://t.co/6nmaDRltmx",1,1, ,twitter,['https://www.facebook.com/YourEthiopianProfessionals/videos/2981158495265917/'],New York
180,1267473225048612864,2020-06-01 15:09:00,Hallelujah Lulie,"RT @aklile_solomon: I have been thinking about how some people are now just seeing racism as an issue. 

If you choose to ignore inequality…",0,7, ,twitter,[],"Addis Abeba, Ethiopia"
181,1267445005565771776,2020-06-01 13:16:51,Hallelujah Lulie,"RT @ISAffairs_: The head of @ISAffairs_ @halelule had great discussions with Foreign Minister of #Ethiopia, His Excellency @GeduAndargachew…",0,13, ,twitter,[],"Addis Abeba, Ethiopia"
182,1267444597342588928,2020-06-01 13:15:14,Hallelujah Lulie,RT @mharrisonair: Chris Rock didn’t miss talking about bad apples. How can you not agree with his point? https://t.co/j7qwlhoC2Q,0,28601, ,twitter,[],"Addis Abeba, Ethiopia"
183,1267443948672495616,2020-06-01 13:12:39,Hallelujah Lulie,"RT @DavidADesta: THREAD:
With int’l travel at a standstill, tourism arrivals to #Ethiopia are expected to decline to &lt;550k in 2020. COVID-1…",0,7, ,twitter,[],"Addis Abeba, Ethiopia"
184,1267436644338147333,2020-06-01 12:43:38,Hallelujah Lulie,RT @shaqoqaran: The President of the Republic of #Somaliland H. E @musebiihi  has attended the graduation of second batch of National Servi…,0,21, ,twitter,[],"Addis Abeba, Ethiopia"
185,1267402533259149313,2020-06-01 10:28:05,Hallelujah Lulie,"RT @Setaweet1: Make sure to join this webinar with our very own @SehinSehina on June 4,2020 from 11:00AM – 12:00PM on COVID-19 and Gender i…",0,2, ,twitter,[],"Addis Abeba, Ethiopia"
186,1267352725718695937,2020-06-01 07:10:10,Hallelujah Lulie,RT @AntonioFrench: Generations of pain. https://t.co/rs16sHhs6m,0,80361, ,twitter,[],"Addis Abeba, Ethiopia"
187,1267351596901507072,2020-06-01 07:05:41,Hallelujah Lulie,The @ISAffairs_ is delighted to have @SehinSehina of @Setaweet1 on our panel as part of the Global Insights Series. Please register to attend https://t.co/ox8y74zl5B https://t.co/euWpEiJDsN,32,3, ,twitter,"['https://balsillieschool.ca/global-insights/', 'https://twitter.com/isaffairs_/status/1267350286219313152']","Addis Abeba, Ethiopia"
188,1267350609134604288,2020-06-01 07:01:46,Hallelujah Lulie,RT @ISAffairs_: COVID-19 &amp; Gender Divides is the topic of the 5th Webinar in the Global Insights Series by @ISAffairs_ &amp; its partners @Bals…,0,13, ,twitter,[],"Addis Abeba, Ethiopia"
189,1267338249732796418,2020-06-01 06:12:39,Hallelujah Lulie,"RT @brianklaas: For years, Trump has torched America’s international reputation. Now, it’s burning to the ground.

Injecting disinfectant.…",0,1087, ,twitter,[],"Addis Abeba, Ethiopia"
190,1267338145017794562,2020-06-01 06:12:14,Hallelujah Lulie,"RT @spectatorindex: UNITED STATES: In rare political statement, Michael Jordan says he 'calls out the ingrained racism and violence toward…",0,506, ,twitter,[],"Addis Abeba, Ethiopia"
191,1267327915324329986,2020-06-01 05:31:35,Hallelujah Lulie,RT @spectatorindex: JUST IN: Mayor Bill de Blasio's daughter has been arrested at a Manhattan protest,0,1958, ,twitter,[],"Addis Abeba, Ethiopia"
192,1267327263386865665,2020-06-01 05:29:00,Hallelujah Lulie,RT @BelachewM: በርካታ በሃላፊነት ላይ የሚገኙ ወገኖቻችን የማህበራዊ መገናኛዎች አጠቃቀምና መስተጋብርን አስመልክቶ መሰረታዊ ስልጠና ያስፈልጋቸዋል። It's only useful to the extent that a us…,0,22, ,twitter,[],"Addis Abeba, Ethiopia"
193,1267084626205556738,2020-05-31 13:24:50,Hallelujah Lulie,"RT @OfficialMLK3: No justice, no peace. No justice, no peace. No justice, no peace.",0,437528, ,twitter,[],"Addis Abeba, Ethiopia"
194,1267044748163985408,2020-05-31 10:46:23,Hallelujah Lulie,"RT @lemnsissay: Each day this week I present a dedicated post to someone I respect &amp; admire, someone who makes a difference outside their c…",0,26, ,twitter,[],"Addis Abeba, Ethiopia"
195,1267044552810139648,2020-05-31 10:45:36,Hallelujah Lulie,RT @mfaethiopia: Statement of the Ministry of Foreign Affairs of the Federal Democratic Republic of Ethiopia on the #Ethiopia-#Sudan Border…,0,95, ,twitter,[],"Addis Abeba, Ethiopia"
196,1267043849148542976,2020-05-31 10:42:48,Hallelujah Lulie,RT @yolandebouka: Is this how empires fall?,0,6, ,twitter,[],"Addis Abeba, Ethiopia"
197,1266786865081917440,2020-05-30 17:41:39,Hallelujah Lulie,RT @rakidi: #BREAKING: Another South Sudanese Vice President has tested positive for #Covid19. James Wani Iga is the third out of the count…,0,142, ,twitter,[],"Addis Abeba, Ethiopia"
198,1266732137979527169,2020-05-30 14:04:11,Hallelujah Lulie,RT @TheKingCenter: https://t.co/Apkmkm13cA,0,1541, ,twitter,[],"Addis Abeba, Ethiopia"
199,1266703952105611266,2020-05-30 12:12:11,Hallelujah Lulie,RT @nayyirah_poems: https://t.co/qqSnXC8fpt,0,7, ,twitter,[],"Addis Abeba, Ethiopia"
200,1266703825894768640,2020-05-30 12:11:40,Hallelujah Lulie,RT @AMTesfay: Terrifying typo https://t.co/UAxHU5iaIM,0,2, ,twitter,[],"Addis Abeba, Ethiopia"
201,1266637276332863495,2020-05-30 07:47:14,Hallelujah Lulie,RT @Allehone: New @UNmigration study on #Ethiopian migrants finds only 30 %  seeking to find work in #SaudiArabia are aware that #Yemen – t…,0,6, ,twitter,[],"Addis Abeba, Ethiopia"
202,1266627742696603653,2020-05-30 07:09:21,Hallelujah Lulie,RT @KeseteA: This is a terrible decision at so many levels. We need a stronger @WHO now more than ever. #COVID19,0,15, ,twitter,[],"Addis Abeba, Ethiopia"
203,1266437093515055111,2020-05-29 18:31:47,Hallelujah Lulie,RT @nathaliebear_: White protestors vs Black protestors https://t.co/j4zoxmBizG,0,142754, ,twitter,[],"Addis Abeba, Ethiopia"
204,1266387375984386054,2020-05-29 15:14:13,Hallelujah Lulie,"RT @DrWubrest: እናንተ ልጃችሁ፣ እህታችሁ ፣ እናታችሁ፣ ጏደኛችሁ የተወጋችበትን ቢላዋ ከነደሙና ከነገደላት ሰው ፎቶ ገና ሳምንት ባልሞላ ጊዜ ውስጥ ለህዝብ ቢሰራጭ ምን ይሰማችሁ ይሆን? 

@AdanechAbiebi…",0,10, ,twitter,[],"Addis Abeba, Ethiopia"
205,1266308894814605312,2020-05-29 10:02:22,Hallelujah Lulie,"RT @tolotolo: @halelule Amen! and I add the progress of the family law.  
My late widowed great grandmother didn't have property; my late g…",0,1, ,twitter,[],"Addis Abeba, Ethiopia"
206,1266287719681888257,2020-05-29 08:38:13,Hallelujah Lulie,"RT @addis_fortune: OBITUARY: Kabir Hussien believed in the positive role played by activists for equality and justice, displaying this with…",0,3, ,twitter,[],"Addis Abeba, Ethiopia"
207,1266276198125981696,2020-05-29 07:52:26,Hallelujah Lulie,RT @business: BREAKING: Twitter places a notice on a tweet by Donald Trump that says it “violated the Twitter Rules about glorifying violen…,0,1169, ,twitter,[],"Addis Abeba, Ethiopia"
208,1266236170872090624,2020-05-29 05:13:23,Hallelujah Lulie,"I celebrate the Republic, the separation of church &amp; state,the end of feudalism, the national literacy campaign. I celebrate the aspiration/sacrifice for a just multinational political order,the constitution, the federalism. I celebrate 1974. I celebrate 1991. #Ginbot20 #Ethiopia https://t.co/T3LQzYPzUJ",336,39, ,twitter,[],"Addis Abeba, Ethiopia"
209,1266081408558260224,2020-05-28 18:58:25,Hallelujah Lulie,RT @SolomonADersso: Nothing to be regretted about end of the brutal military regime &amp; its demise on its own reason enough to celebrate this…,0,14, ,twitter,[],"Addis Abeba, Ethiopia"
210,1267403558716157953,2020-06-01 10:32:10,Tsedale Lemma,"Good point.But I don't know if such training can fill the gap in addressing the absence of basic principles of statesmanship, courtesy &amp; etiquette, which are in short supply amongst some of our public figures. TBH I am also not sure if this is only limited to their SM experiences https://t.co/XVCSeB41dv",41,2, ,twitter,['https://twitter.com/BelachewM/status/1267175328486653952'],
211,1267001975222263808,2020-05-31 07:56:25,Tsedale Lemma,@safiyaaaay @Harvard_History Congrats Safia! Way to go! ✊🏿💙,0,0, ,twitter,[],
212,1266978515930546181,2020-05-31 06:23:12,Tsedale Lemma,"RT @halelule: I celebrate the Republic, the separation of church &amp; state,the end of feudalism, the national literacy campaign. I celebrate…",0,39, ,twitter,[],
213,1266001737946669056,2020-05-28 13:41:50,Tsedale Lemma,@WeyesaG @Abba_Raajii 🤦🏽‍♀️🤦🏽‍♀️,1,0, ,twitter,[],
214,1266001238027579399,2020-05-28 13:39:50,Tsedale Lemma,"@amaadona7a Enjoyed reading this thread, Ambachew!",0,0, ,twitter,[],
215,1265986451692564480,2020-05-28 12:41:05,Tsedale Lemma,"To see this day through the prism of EPRDF'S constitutional infidelity or (the hate &amp; disdain for TPLF) is reductionism. 

As things stand now, if we want to see the Ethiopia we say we love to see, it will be through this constitution, whose inception was ushered in on #Ginbot20. https://t.co/GEyzv2IDPG",121,12, ,twitter,[],
216,1265986441521348609,2020-05-28 12:41:03,Tsedale Lemma,"#Ginbot20 marks the beginning of a transformative state structure &amp; a new state building project in Ethiopia. It did so through the birth of a constitution that not only defined th fundamentals of both, but also bestowed dignity &amp; honor upon the disenfranchised &amp; the marginalized https://t.co/L409BSPOmx",262,53, ,twitter,[],
217,1265747337919545347,2020-05-27 20:50:56,Tsedale Lemma,"@Odaw_g It's exactly because of the presence of people like you embedded somewhere in the thought process of the party's machinery, (by people like you, I mean those who keep repeating the same tried &amp; failed Willie Hortonism) that the 2 years effort at putting this to rest proved futile",5,0, ,twitter,[],
218,1265670466909409283,2020-05-27 15:45:28,Tsedale Lemma,@Abba_Raajii 😂😂😂,1,0, ,twitter,[],
219,1265663930350874626,2020-05-27 15:19:30,Tsedale Lemma,@Abba_Raajii ለምን 22 ላይ እንደቆመ ለማወቅ ጥረት በማድረግ ላይ ነኝ። 😂😂😂,11,0, ,twitter,[],
220,1265656743931109376,2020-05-27 14:50:57,Tsedale Lemma,"ግንቦት 19... ግንቦት 20... ግንቦት 21... ግንቦት 22...ግንቦ...እ! 🥴🥴😂

እኔና ቤቴ ግን ግንቦት ሃያን እናከብራለን። ለቀኑ የሚሆን መልእክትም በግንቦት 20 ይዘን እንመለሳለን። 

 አመሰግናለሁ። 🏃‍♀️🏃‍♀️ https://t.co/m3CyslZKnR",243,27, ,twitter,[],
221,1265572805388775425,2020-05-27 09:17:24,Tsedale Lemma,"This requires the availability of a  peace roadmap including Integrated Disarmament, Demobilization, &amp; Reintegration Standards (IDDRS) along with formidable interventions by well-established negotiators &amp; peace &amp; security institutions that broker such conflicts. 6/6

#EndTheWar!",39,3, ,twitter,[],
222,1265572803572613124,2020-05-27 09:17:24,Tsedale Lemma,"..&amp; treat the OLA rebel groups not just as ""mentally deranged"" few individuals, but an armed group with whom an honest &amp; genuine peace negotiations needed to be had with.

It's also time the OLA group articulated its demands unambiguously &amp; prepare to lay down arms...5/6",23,3, ,twitter,[],
223,1265572801718730752,2020-05-27 09:17:23,Tsedale Lemma,"But it is not &amp; should not be taken as the end of the story. This can't be allowed to be the new normal. 

It's time that Ethiopia takes a page or two from other countries' experiences on peace negotiations with rebel movts. 

It's time we end party politicking &amp; mudslinging..4/6",17,2, ,twitter,[],
224,1265572799860654083,2020-05-27 09:17:23,Tsedale Lemma,"...these attempts for negotiated settlement thus far. 

The result is what we kept witnessing: mothers of civilians &amp; security forces agonizing; families losing their loved ones; the social fabric of a community being ripped apart by two warring brothers. 

It's painful!
... 3/6",16,2, ,twitter,[],
225,1265572797683765250,2020-05-27 09:17:22,Tsedale Lemma,"Trust, the foundation of a negotiated settlement, is one of the major casualties in the two year's attempts so far for peace between the fed. &amp; #Oromia govs on one side &amp; the rebel groups, OLA,on the other b/se party politicking, deception &amp; lack of sincerity have overruled.. 2/6",16,3, ,twitter,[],
226,1265572792508047360,2020-05-27 09:17:21,Tsedale Lemma,"The possibility of a lasting peace in Western &amp; Southern #Oromia &amp; the political atmosphere for a negotiated settlement appear to be exhausted, sadly. The people of #Wollega &amp; #Guji &amp; their environs are bleeding from a double-edged frontier of a war that has no winner so far..1/6",122,28, ,twitter,[],
227,1264920062613471232,2020-05-25 14:03:38,Tsedale Lemma,"@sitinanu @coldplague I agree but let me repeat 👇🏿Situ.

https://t.co/rnc5PyCNBB",4,0, ,twitter,['https://twitter.com/TsedaleLemma/status/1264916219724955659?s=19'],
228,1264916219724955659,2020-05-25 13:48:22,Tsedale Lemma,"@henokethiopia I agree! But what's happening now is done in an increasingly fragile atmosphere of a power play, where a contest between two competing forces to outdo one another is in full display. 

The case you mentioned is done so to assert a crushing, uniform state grip on dissenting voices",13,1, ,twitter,[],
229,1264906157598048263,2020-05-25 13:08:23,Tsedale Lemma,@abbasshash @coldplague 🤦🏽‍♀️🤦🏽‍♀️😂,3,0, ,twitter,[],
230,1264905781335470093,2020-05-25 13:06:53,Tsedale Lemma,@coldplague Yep. Call all the gods! We need'em! 😬😬,3,0, ,twitter,[],
231,1264905139284049921,2020-05-25 13:04:20,Tsedale Lemma,"@henokethiopia I have never had Getachew Reda or Negeri Lencho as spokespersons of the party/government pull out an old picture to report on a protest in a given region.Neither in their personal, nor in their professional capacity! What we are seeing is an uncharted territory of an info'n war!",49,3, ,twitter,[],
232,1264904093358854146,2020-05-25 13:00:11,Tsedale Lemma,"@coldplague The party's PR head, Awolu Abdi, pulled a picture from 2018 to report on a protest in Tigray. That's when you know politicking has hit the rock bottom! You call the guy for party related information, in a normal world! 🙄🙄",31,5, ,twitter,[],
233,1264900686485114885,2020-05-25 12:46:39,Tsedale Lemma,"PP cadres have dragged the dignity of politicking into the gutter that even to report on something, one needs to peel off layers of shame &amp; useless propaganda first! It's like washing ሽንፍላ።😷

And as if that's not enough, they loiter the internet with fake pictures! Shame!🤦🏽‍♀️",319,83, ,twitter,[],
234,1264870446501109761,2020-05-25 10:46:29,Tsedale Lemma,"* It's clear that you have a political problem with the Minister, that's on both of you, not on us, so fix it.

* AS isn't a media you can silence with insults. Abdi Ille &amp; his thugs had done that, &amp; failed.

* Handle your Twitter with respect fit to the office you're occupying!",59,3, ,twitter,[],
235,1264870443829387267,2020-05-25 10:46:28,Tsedale Lemma,"I was alerted to this cheap shot at AS from a senior local official of the #Somali region who was apparently unhappy that AS quoted @1_filsan, a fed. minister - who he unceremoniously calls as ""social media troll(s)."" 

Funny times 🤭but a few things to say to Mr @Farouk_H_Warfa: https://t.co/PXOp75vLf0",56,10, ,twitter,[],
236,1264483320701890560,2020-05-24 09:08:11,Tsedale Lemma,@Masresha09 Then you are at the right time to experience a constant nightmare 😶,0,0, ,twitter,[],
237,1264482481102827522,2020-05-24 09:04:51,Tsedale Lemma,@Yohannes_v 💙,1,0, ,twitter,[],
238,1264463968736870400,2020-05-24 07:51:17,Tsedale Lemma,@MooniraAbdm 😍😍 happy #Eid ቆንጂት!,1,0, ,twitter,[],
239,1264458299950448641,2020-05-24 07:28:45,Tsedale Lemma,@rasselaspl Bingo!,1,0, ,twitter,[],
240,1267417604404240384,2020-06-01 11:27:59,Türkiye Etiyopya Dostluk Platformu,"RT @TurkishAirlines: ✈️
Your health is secure with the latest technology measures!

HEPA filters installed on all our aircraft clean 99.97%…",0,66, ,twitter,[],"Türkiye,Ethiopia"
241,1266801224109654017,2020-05-30 18:38:42,Türkiye Etiyopya Dostluk Platformu,"🌎Miseensonni Waldaa Qorannoo fi Misoomaa Odaa kan Biyya Turkiitti argamu — Hawaasa keenya harka-qalleeyyii kan naannoo Dirree Dhawaatti argamaniif waan humna isaanii gumaachanii jiran 

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg @Berna_Gozbasi https://t.co/EdtwBdnEFW",11,1, ,twitter,[],"Türkiye,Ethiopia"
242,1266801114416111617,2020-05-30 18:38:16,Türkiye Etiyopya Dostluk Platformu,"👉በዚህ ምክንያት ከ Oda Research and Development Association አባላት የተሰበሰበው ዕርዳታ በድሬዳዋ አከባቢ ለተቸገሩ ሰዎች ተከፋፍሏል፡፡

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg @Berna_Gozbasi https://t.co/dI6TAdtFwC",9,1, ,twitter,[],"Türkiye,Ethiopia"
243,1266801035189923843,2020-05-30 18:37:57,Türkiye Etiyopya Dostluk Platformu,"✅The aid collected from  Oda Research and Development Association members was distributed to the people in need in Ethiopia - Dire Dawa.

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg @Berna_Gozbasi https://t.co/5ZXhqzCbXw",15,5, ,twitter,[],"Türkiye,Ethiopia"
244,1266800966755651584,2020-05-30 18:37:41,Türkiye Etiyopya Dostluk Platformu,"➡️Türkiye'de kurulan Oda Araştırma ve Kalkınma Derneği üyelerinden toplanan yardımlar Etiyopya Dire Dawa’da bulunan muhtaç insanlara dağıtıldı.

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg @Berna_Gozbasi https://t.co/ItOIBaxfaB",8,1, ,twitter,[],"Türkiye,Ethiopia"
245,1266757735938433024,2020-05-30 15:45:54,Türkiye Etiyopya Dostluk Platformu,"📍 This week ODA Research and Development Association's seminar guest was Toltu Tufa, whose mother was Turkish father Oromo. 

👉 https://t.co/XevGRJwVGf

✅ Oda Araştırma ve Kalkınma Derneği (ORDA)'nin bu haftaki seminer konuğu Annesi Türk babası Etiyopyalı olan Toltu Tufa oldu. https://t.co/RDCxsoZ4P9",5,0, ,twitter,['https://bit.ly/3gCetib'],"Türkiye,Ethiopia"
246,1266340982485913604,2020-05-29 12:09:52,Türkiye Etiyopya Dostluk Platformu,"📍 Etiyopya Ankara Büyükelçisi Girma Temesgen Barkessa, Ankara Yıldırım Beyazıt Üniversitesi Rektörü Prof. Dr. İbrahim Aydınlı'yı ziyaret etti. 

@profdriaydinli @MSaitKirazoglu @TC_AddisAbabaBE @yeshneg https://t.co/WYf9k5rlH9",10,0, ,twitter,[],"Türkiye,Ethiopia"
247,1266340971022778369,2020-05-29 12:09:49,Türkiye Etiyopya Dostluk Platformu,"✅ Ethiopia's Ambassador to Ankara, Girma Temesgen Barkessa visited Ankara Yıldırım Beyazıt University Rector, Prof. Dr. İbrahim Aydınlı.

@profdriaydinli @MSaitKirazoglu @TC_AddisAbabaBE @yeshneg https://t.co/QPS5o968i1",14,2, ,twitter,[],"Türkiye,Ethiopia"
248,1266150165980884992,2020-05-28 23:31:38,Türkiye Etiyopya Dostluk Platformu,"✅Congratulations on the National Day of the Federal Democratic Republic of #Ethiopia . Will further develop in every field our cooperation based on deep-rooted historical ties w/Ethiopia, our important partner in #Africa 

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg https://t.co/pIMjVrYeWH",34,7, ,twitter,[],"Türkiye,Ethiopia"
249,1266149770902622209,2020-05-28 23:30:03,Türkiye Etiyopya Dostluk Platformu,"➡️Etiyopya Federal Demokratik Cumhuriyeti’nin Milli Gününü tebrik ediyoruz. Afrika’daki önemli bir ortağımız olan Etiyopya’yla köklü tarihi bağlara dayanan işbirliğimizi önümüzdeki dönemde her alanda daha da ileri taşıyacağız. 

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg https://t.co/tuGmJPMmlq",14,0, ,twitter,[],"Türkiye,Ethiopia"
250,1265781213735903233,2020-05-27 23:05:33,Türkiye Etiyopya Dostluk Platformu,"❌Racism is a refuge for the ignorant. It seeks to divide and to destroy. It is the enemy of freedom, and deserves to be met head-on and stamped out. #GeorgeFloyd #JusticeForGeorgeFloyd https://t.co/2q1IMDtfxB",20,3, ,twitter,[],"Türkiye,Ethiopia"
251,1265713584379699201,2020-05-27 18:36:48,Türkiye Etiyopya Dostluk Platformu,"RT @saidercan: Değerli arkadaşlar 
dünyada 104 ülkede gururla bayrağımızı dalgalandıran @TMaarifVakfi daha çok takipçiyi hak ediyor. 👏🏻🇹🇷…",0,101, ,twitter,[],"Türkiye,Ethiopia"
252,1264893075710763008,2020-05-25 12:16:24,Türkiye Etiyopya Dostluk Platformu,"✅Dışişleri Bakanlığı Afrika Genel Müdür Vekili Büyükelçi Nur Sağman, 25 Mayıs Afrika günü nedeniyle yayınladğı mesajda Türkiye'nin Afrika'ya bakışının ardında samimiyet olduğunu ve bunun Afrika'da karşılık bulduğunu ifade etti.

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg https://t.co/7gv7pfXZdT",24,8, ,twitter,[],"Türkiye,Ethiopia"
253,1264591341734047744,2020-05-24 16:17:25,Türkiye Etiyopya Dostluk Platformu,@AbiyAhmedAli Thanks so much ... Eid Mubarak 🌙,0,0, ,twitter,[],"Türkiye,Ethiopia"
254,1264591163148972032,2020-05-24 16:16:42,Türkiye Etiyopya Dostluk Platformu,"RT @SahleWorkZewde: I wish all our friends and specially those living with us in their second home, Ethiopia, a blessed #EidAlFitr. May it…",0,31, ,twitter,[],"Türkiye,Ethiopia"
255,1264591153007079424,2020-05-24 16:16:40,Türkiye Etiyopya Dostluk Platformu,@SahleWorkZewde Thanks so much ... Eid Mubarak 🌙,2,0, ,twitter,[],"Türkiye,Ethiopia"
256,1264396878822748161,2020-05-24 03:24:41,Türkiye Etiyopya Dostluk Platformu,RT @EthioEmb_Turkey: https://t.co/KcCB76Twrb,0,2, ,twitter,[],"Türkiye,Ethiopia"
257,1264210307183972352,2020-05-23 15:03:19,Türkiye Etiyopya Dostluk Platformu,"✅ ኢድ ሙባረክ
📌 Baga ayyaana lid
🌙 Ramazan Bayramınız Mübarek Olsun!
 📍  Wishing everyone Eid Mubarak

@mfaethiopia @NEBGET @GeduAndargachew @MevlutCavusoglu @NurSagman @fatihak1 @MSaitKirazoglu @TC_AddisAbabaBE @EthioEmb_Turkey @addisstandard @EthiopiaOnline @yeshneg https://t.co/yLeQbj8W4z",17,7, ,twitter,[],"Türkiye,Ethiopia"
258,1264179206247899138,2020-05-23 12:59:44,Türkiye Etiyopya Dostluk Platformu,"🌙 Türkiye Etiyopya Dostluk Platformu olarak Türkiye'de yaşayan Etiyopyalıların iftar ve sahur sofralarına konuk olduk. Güzel bir Ramazan ayı geçti.

@MevlutCavusoglu @MSaitKirazoglu @AKDisiliskiler @TC_AddisAbabaBE @yeshneg https://t.co/wtGFgDYS0c",12,2, ,twitter,[],"Türkiye,Ethiopia"
259,1264179156335702018,2020-05-23 12:59:32,Türkiye Etiyopya Dostluk Platformu,"🌙 We (as Turkey Ethiopia Friendship Platform) were guests of Ethiopians living in Turkey iftar and sahur meals. A beautiful month of Ramadan has passed.

@MevlutCavusoglu @MSaitKirazoglu @AKDisiliskiler @TC_AddisAbabaBE @yeshneg https://t.co/YlNYEHEH7h",8,2, ,twitter,[],"Türkiye,Ethiopia"
260,1263960261674835968,2020-05-22 22:29:44,Türkiye Etiyopya Dostluk Platformu,"✅Türkiye-Etiyopya Siyasi İstişareleri, Bakan Yrd. Sedat Önal ile Etiyopya Dışişleri Bakan Yrd. @RedwanHussien eşbaşkanlığında gerçekleşti.Toplantıya @NurSagman , @fatihak1,@barim_deniz, Addis Ababa Büyükelçisi Yaprak Alp ve Ankara Büyükelçisi Girma Temesgen de katıldı @yeshneg https://t.co/TQxvYH9f4h",25,6, ,twitter,[],"Türkiye,Ethiopia"
261,1263951053277536263,2020-05-22 21:53:08,Türkiye Etiyopya Dostluk Platformu,"RT @TC_Disisleri: Türkiye-Etiyopya Siyasi İstişareleri, Bakan Yardımcımız Büyükelçi Sedat Önal ile Etiyopya Dışişleri Bakan Yardımcısı Büyü…",0,45, ,twitter,[],"Türkiye,Ethiopia"
262,1263894590932815874,2020-05-22 18:08:47,Türkiye Etiyopya Dostluk Platformu,RT @EthioEmb_Turkey: H.E. Ambassador Redwan Hussein - State Minister for Foreign Affairs of Ethiopia – and H.E. Sedat Onal – Deputy Ministe…,0,2, ,twitter,[],"Türkiye,Ethiopia"
263,1263894540957745155,2020-05-22 18:08:35,Türkiye Etiyopya Dostluk Platformu,"RT @mfaethiopia: #Ethiopia &amp; #Turkey virtually held their 6th round political consultation. SM @RedwanHussien &amp; Amb. Sedat Önal, Deputy Min…",0,19, ,twitter,[],"Türkiye,Ethiopia"
264,1263820849850843137,2020-05-22 13:15:45,Türkiye Etiyopya Dostluk Platformu,"RT @TIKAAddisAbaba: TIKA donated 17 tons of food to Cancer Center, Yetim Children Care Center, IDP Camps and The Ethiopian Islamic Affairs…",0,9, ,twitter,[],"Türkiye,Ethiopia"
265,1263252807278264326,2020-05-20 23:38:34,Türkiye Etiyopya Dostluk Platformu,"✅ We are stronger together. 🇪🇹❤️🇹🇷
📌 Birlikte güçlüyüz. 🇹🇷❤️🇪🇹

@SahleWorkZewde @POEthiopia @AbiyAhmedAli @MSaitKirazoglu @TC_AddisAbabaBE @yeshneg https://t.co/zaXID1jv9p",19,4, ,twitter,[],"Türkiye,Ethiopia"
266,1262856897012674562,2020-05-19 21:25:21,Türkiye Etiyopya Dostluk Platformu,"➡️Türkiye Diyanet Vakfı ,  Etiyopya Addis Ababa'daki Ömer İbni Hattab yetimhanesindekilere bayramlık elbise, gömlek, tişört ve ayakkabı dağıtımı gerçekleştirdi 

@DIBAliErbas @DiyanetVakfi @MSaitKirazoglu @TC_AddisAbabaBE https://t.co/0zr04Qcp3p",14,1, ,twitter,[],"Türkiye,Ethiopia"
267,1262856876464787458,2020-05-19 21:25:16,Türkiye Etiyopya Dostluk Platformu,"✅Türkiye Diyanet Foundation (TDV) delighted 140 orphaned schoolchildren in Ethiopia Tuesday by handing out brand new shoes and clothes. 

@DIBAliErbas @DiyanetVakfi @MSaitKirazoglu @TC_AddisAbabaBE https://t.co/n5DWfPuwRm",9,0, ,twitter,[],"Türkiye,Ethiopia"
268,1262771511129190400,2020-05-19 15:46:04,Türkiye Etiyopya Dostluk Platformu,"RT @MevlutCavusoglu: #LeyleiKadir’imiz mübarek, dualarımız kabul olsun. https://t.co/byfEhAtAye",0,1304, ,twitter,[],"Türkiye,Ethiopia"
269,1262764550983610370,2020-05-19 15:18:24,Türkiye Etiyopya Dostluk Platformu,➡️ Bin aydan daha hayırlı olan Leyle-i Kadir geceniz mübarek olsun! 🤲 #kadirgecesi #ramazan https://t.co/k8rJPsrOVW,9,0, ,twitter,[],"Türkiye,Ethiopia"
270,1267475077580443649,2020-06-01 15:16:21,IOM Ethiopia,"Two days ahead of the arrival of #Ethiopian #returnees from Lebanon, IOM and the Government of Ethiopia 🇪🇹 conducted a simulation exercise that prepared the quarantine facility, including readying non food items for the 657 arrivals. https://t.co/2MX1OPuRiJ",26,8, ,twitter,[],"Addis Ababa, Ethiopia"
271,1267474332256780295,2020-06-01 15:13:24,IOM Ethiopia,"IOM registered all returnees and distributed essential items like blankets, soap, and sanitary materials at the quarantine site where they will be accommodated for the coming two weeks.",2,0, ,twitter,[],"Addis Ababa, Ethiopia"
