,Tweet/fb id,time,author,tweet/fb text,favorite/like,retweet/share,social media,source,location
177,1264009483304546310,2020-05-23 01:45:19,Yetena Weg / የጤና ወግ,"RT @TheLancet: NEW Research—No evidence of benefit for #chloroquine and #hydroxychloroquine in #COVID19 patients, urgent randomised trials…",0,6084,twitter,[],New York
178,1263977974220677128,2020-05-22 23:40:07,Yetena Weg / የጤና ወግ,"RT @YEPNetworks: TUNE IN🗣: Join us on Saturday, May 23, at 11am in collaboration with @YetenaW for a doctor led panel discussing new trials…",0,3,twitter,[],New York
179,1263948726403584000,2020-05-22 21:43:54,Yetena Weg / የጤና ወግ,"RT @adbelete: Yes, let's make it fun &amp; educational. Throw at us your Q. We would love to hear a lot from you. No one is expert on #COVID19…",0,1,twitter,[],New York
180,1266786865081917440,2020-05-30 17:41:39,Hallelujah Lulie,RT @rakidi: #BREAKING: Another South Sudanese Vice President has tested positive for #Covid19. James Wani Iga is the third out of the count…,0,133,twitter,[],"Addis Abeba, Ethiopia"
181,1266732137979527169,2020-05-30 14:04:11,Hallelujah Lulie,RT @TheKingCenter: https://t.co/Apkmkm13cA,0,1303,twitter,[],"Addis Abeba, Ethiopia"
182,1266703952105611266,2020-05-30 12:12:11,Hallelujah Lulie,RT @nayyirah_poems: https://t.co/qqSnXC8fpt,0,7,twitter,[],"Addis Abeba, Ethiopia"
183,1266703825894768640,2020-05-30 12:11:40,Hallelujah Lulie,RT @AMTesfay: Terrifying typo https://t.co/UAxHU5iaIM,0,2,twitter,[],"Addis Abeba, Ethiopia"
184,1266637276332863495,2020-05-30 07:47:14,Hallelujah Lulie,RT @Allehone: New @UNmigration study on #Ethiopian migrants finds only 30 %  seeking to find work in #SaudiArabia are aware that #Yemen – t…,0,6,twitter,[],"Addis Abeba, Ethiopia"
185,1266627742696603653,2020-05-30 07:09:21,Hallelujah Lulie,RT @KeseteA: This is a terrible decision at so many levels. We need a stronger @WHO now more than ever. #COVID19,0,15,twitter,[],"Addis Abeba, Ethiopia"
186,1266437093515055111,2020-05-29 18:31:47,Hallelujah Lulie,RT @nathaliebear_: White protestors vs Black protestors https://t.co/j4zoxmBizG,0,140806,twitter,[],"Addis Abeba, Ethiopia"
187,1266387375984386054,2020-05-29 15:14:13,Hallelujah Lulie,"RT @DrWubrest: እናንተ ልጃችሁ፣ እህታችሁ ፣ እናታችሁ፣ ጏደኛችሁ የተወጋችበትን ቢላዋ ከነደሙና ከነገደላት ሰው ፎቶ ገና ሳምንት ባልሞላ ጊዜ ውስጥ ለህዝብ ቢሰራጭ ምን ይሰማችሁ ይሆን? 

@AdanechAbiebi…",0,10,twitter,[],"Addis Abeba, Ethiopia"
188,1266308894814605312,2020-05-29 10:02:22,Hallelujah Lulie,"RT @tolotolo: @halelule Amen! and I add the progress of the family law.  
My late widowed great grandmother didn't have property; my late g…",0,1,twitter,[],"Addis Abeba, Ethiopia"
189,1266287719681888257,2020-05-29 08:38:13,Hallelujah Lulie,"RT @addis_fortune: OBITUARY: Kabir Hussien believed in the positive role played by activists for equality and justice, displaying this with…",0,3,twitter,[],"Addis Abeba, Ethiopia"
190,1266276198125981696,2020-05-29 07:52:26,Hallelujah Lulie,RT @business: BREAKING: Twitter places a notice on a tweet by Donald Trump that says it “violated the Twitter Rules about glorifying violen…,0,1165,twitter,[],"Addis Abeba, Ethiopia"
191,1266236170872090624,2020-05-29 05:13:23,Hallelujah Lulie,"I celebrate the Republic, the separation of church &amp; state,the end of feudalism, the national literacy campaign. I celebrate the aspiration/sacrifice for a just multinational political order,the constitution, the federalism. I celebrate 1974. I celebrate 1991. #Ginbot20 #Ethiopia https://t.co/T3LQzYPzUJ",324,36,twitter,[],"Addis Abeba, Ethiopia"
192,1266081408558260224,2020-05-28 18:58:25,Hallelujah Lulie,RT @SolomonADersso: Nothing to be regretted about end of the brutal military regime &amp; its demise on its own reason enough to celebrate this…,0,14,twitter,[],"Addis Abeba, Ethiopia"
193,1266032856792469505,2020-05-28 15:45:29,Hallelujah Lulie,"RT @awolallo: Absolutely spot on, @TsedaleLemma. It is utterly confounding that many don’t seem to distinguish b/n the transformative struc…",0,4,twitter,[],"Addis Abeba, Ethiopia"
194,1266024536740421632,2020-05-28 15:12:25,Hallelujah Lulie,RT @TsedaleLemma: #Ginbot20 marks the beginning of a transformative state structure &amp; a new state building project in Ethiopia. It did so t…,0,53,twitter,[],"Addis Abeba, Ethiopia"
195,1265948192736247809,2020-05-28 10:09:03,Hallelujah Lulie,RT @spectatorindex: BREAKING: China's parliament has adopted Hong Kong national security law,0,1457,twitter,[],"Addis Abeba, Ethiopia"
196,1265882932339716096,2020-05-28 05:49:44,Hallelujah Lulie,RT @jeffpropulsion: https://t.co/wWZttpf2eY,0,15,twitter,[],"Addis Abeba, Ethiopia"
197,1265882101078994944,2020-05-28 05:46:26,Hallelujah Lulie,"RT @jack: Fact check: there is someone ultimately accountable for our actions as a company, and that’s me. Please leave our employees out o…",0,31965,twitter,[],"Addis Abeba, Ethiopia"
198,1265881954332917762,2020-05-28 05:45:51,Hallelujah Lulie,RT @spectatorindex: BREAKING: President Trump will sign an executive order regarding social media companies tomorrow,0,3419,twitter,[],"Addis Abeba, Ethiopia"
199,1265746199660965889,2020-05-27 20:46:25,Hallelujah Lulie,RT @AbduletifK: This is a great initiative. Bravo team CARD and congratulations to the fellows.,0,1,twitter,[],"Addis Abeba, Ethiopia"
200,1265746177930207238,2020-05-27 20:46:19,Hallelujah Lulie,"RT @CARDEthiopia: Eyerusalem Belay and Muluken Kassahun are Selected as the First Fellows of Werdwet Research Fellowship Program at CARD
#W…",0,6,twitter,[],"Addis Abeba, Ethiopia"
201,1265726466131505152,2020-05-27 19:28:00,Hallelujah Lulie,"RT @seleshi_b_a: Today, we gave comprehensive presentation on #GERD project implementation and ongoing negotiation to members of Ethiopian…",0,17,twitter,[],"Addis Abeba, Ethiopia"
202,1265726276414828546,2020-05-27 19:27:15,Hallelujah Lulie,"RT @RAbdiCG: The greatest imperative of our time (if you want a humane world) is to organise and push back hard against resurgent racism, b…",0,19,twitter,[],"Addis Abeba, Ethiopia"
203,1265642266229649409,2020-05-27 13:53:25,Hallelujah Lulie,RT @SolomonADersso: Had a productive morning joining the 928th session of the @_AfricanUnion #PSC to deliver @africa_amani briefing on the…,0,3,twitter,[],"Addis Abeba, Ethiopia"
204,1265514111900758017,2020-05-27 05:24:11,Hallelujah Lulie,"RT @spectatorindex: BREAKING: US coronavirus death toll reaches 100,000",0,3042,twitter,[],"Addis Abeba, Ethiopia"
205,1265359963188330498,2020-05-26 19:11:39,Hallelujah Lulie,"RT @DrWorkneh: Convened #IGAD Finance Min parties to  the Horn of Africa Initiative, @WorldBank, @EU &amp; @AfDB_Group for a VTC to discuss reg…",0,13,twitter,[],"Addis Abeba, Ethiopia"
206,1265345315005255680,2020-05-26 18:13:26,Hallelujah Lulie,RT @seleshi_b_a: #etv የታላቁ ህዳሴ ግድብ ግንባታ የተፋሰሱን አገራት ፍትሃዊ ተጠቃሚነት የሚያስጠበቅ እንጂ የሚጎዳ አይደለም:-የ... https://t.co/7V3xeNC0zJ via @YouTube. Thanks o…,0,16,twitter,['https://youtu.be/P9QImU6r3lM'],"Addis Abeba, Ethiopia"
207,1265345253227335686,2020-05-26 18:13:12,Hallelujah Lulie,RT @KarlreMarks: I bought a 2020 calendar at the beginning of the year. That was a waste of money.,0,120,twitter,[],"Addis Abeba, Ethiopia"
208,1265340231148023811,2020-05-26 17:53:14,Hallelujah Lulie,RT @ajplus: This all-female group of domestic workers are on a mission to deliver food to fellow domestic workers in need during the corona…,0,520,twitter,[],"Addis Abeba, Ethiopia"
209,1265340042710523906,2020-05-26 17:52:29,Hallelujah Lulie,RT @Ethiopialiveupd: በአማራ ክልል በወባ በሽታ የተጠቁ ሰዎች ቁጥር ከአምናው ጋር ሲነፃፀር በ73 በመቶ መጨመሩን የአማራ ክልል ህብረተሰብ ጤና ኢንስቲትዩት አስታወቀ፡፡ በዚህ አመት 411 ሺህ 744 ሰዎች በ…,0,7,twitter,[],"Addis Abeba, Ethiopia"
210,1266978515930546181,2020-05-31 06:23:12,Tsedale Lemma,"RT @halelule: I celebrate the Republic, the separation of church &amp; state,the end of feudalism, the national literacy campaign. I celebrate…",0,36,twitter,[],
211,1266001737946669056,2020-05-28 13:41:50,Tsedale Lemma,@WeyesaG @Abba_Raajii 🤦🏽‍♀️🤦🏽‍♀️,1,0,twitter,[],
212,1266001238027579399,2020-05-28 13:39:50,Tsedale Lemma,"@amaadona7a Enjoyed reading this thread, Ambachew!",0,0,twitter,[],
213,1265986451692564480,2020-05-28 12:41:05,Tsedale Lemma,"To see this day through the prism of EPRDF'S constitutional infidelity or (the hate &amp; disdain for TPLF) is reductionism. 

As things stand now, if we want to see the Ethiopia we say we love to see, it will be through this constitution, whose inception was ushered in on #Ginbot20. https://t.co/GEyzv2IDPG",120,12,twitter,[],
214,1265986441521348609,2020-05-28 12:41:03,Tsedale Lemma,"#Ginbot20 marks the beginning of a transformative state structure &amp; a new state building project in Ethiopia. It did so through the birth of a constitution that not only defined th fundamentals of both, but also bestowed dignity &amp; honor upon the disenfranchised &amp; the marginalized https://t.co/L409BSPOmx",262,53,twitter,[],
215,1265747337919545347,2020-05-27 20:50:56,Tsedale Lemma,"@Odaw_g It's exactly because of the presence of people like you embedded somewhere in the thought process of the party's machinery, (by people like you, I mean those who keep repeating the same tried &amp; failed Willie Hortonism) that the 2 years effort at putting this to rest proved futile",5,0,twitter,[],
216,1265670466909409283,2020-05-27 15:45:28,Tsedale Lemma,@Abba_Raajii 😂😂😂,1,0,twitter,[],
217,1265663930350874626,2020-05-27 15:19:30,Tsedale Lemma,@Abba_Raajii ለምን 22 ላይ እንደቆመ ለማወቅ ጥረት በማድረግ ላይ ነኝ። 😂😂😂,11,0,twitter,[],
218,1265656743931109376,2020-05-27 14:50:57,Tsedale Lemma,"ግንቦት 19... ግንቦት 20... ግንቦት 21... ግንቦት 22...ግንቦ...እ! 🥴🥴😂

እኔና ቤቴ ግን ግንቦት ሃያን እናከብራለን። ለቀኑ የሚሆን መልእክትም በግንቦት 20 ይዘን እንመለሳለን። 

 አመሰግናለሁ። 🏃‍♀️🏃‍♀️ https://t.co/m3CyslZKnR",245,27,twitter,[],
219,1265572805388775425,2020-05-27 09:17:24,Tsedale Lemma,"This requires the availability of a  peace roadmap including Integrated Disarmament, Demobilization, &amp; Reintegration Standards (IDDRS) along with formidable interventions by well-established negotiators &amp; peace &amp; security institutions that broker such conflicts. 6/6

#EndTheWar!",39,3,twitter,[],
220,1265572803572613124,2020-05-27 09:17:24,Tsedale Lemma,"..&amp; treat the OLA rebel groups not just as ""mentally deranged"" few individuals, but an armed group with whom an honest &amp; genuine peace negotiations needed to be had with.

It's also time the OLA group articulated its demands unambiguously &amp; prepare to lay down arms...5/6",23,3,twitter,[],
221,1265572801718730752,2020-05-27 09:17:23,Tsedale Lemma,"But it is not &amp; should not be taken as the end of the story. This can't be allowed to be the new normal. 

It's time that Ethiopia takes a page or two from other countries' experiences on peace negotiations with rebel movts. 

It's time we end party politicking &amp; mudslinging..4/6",17,2,twitter,[],
222,1265572799860654083,2020-05-27 09:17:23,Tsedale Lemma,"...these attempts for negotiated settlement thus far. 

The result is what we kept witnessing: mothers of civilians &amp; security forces agonizing; families losing their loved ones; the social fabric of a community being ripped apart by two warring brothers. 

It's painful!
... 3/6",16,2,twitter,[],
223,1265572797683765250,2020-05-27 09:17:22,Tsedale Lemma,"Trust, the foundation of a negotiated settlement, is one of the major casualties in the two year's attempts so far for peace between the fed. &amp; #Oromia govs on one side &amp; the rebel groups, OLA,on the other b/se party politicking, deception &amp; lack of sincerity have overruled.. 2/6",16,3,twitter,[],
224,1265572792508047360,2020-05-27 09:17:21,Tsedale Lemma,"The possibility of a lasting peace in Western &amp; Southern #Oromia &amp; the political atmosphere for a negotiated settlement appear to be exhausted, sadly. The people of #Wollega &amp; #Guji &amp; their environs are bleeding from a double-edged frontier of a war that has no winner so far..1/6",123,28,twitter,[],
225,1264920062613471232,2020-05-25 14:03:38,Tsedale Lemma,"@sitinanu @coldplague I agree but let me repeat 👇🏿Situ.

https://t.co/rnc5PyCNBB",4,0,twitter,['https://twitter.com/TsedaleLemma/status/1264916219724955659?s=19'],
226,1264916219724955659,2020-05-25 13:48:22,Tsedale Lemma,"@henokethiopia I agree! But what's happening now is done in an increasingly fragile atmosphere of a power play, where a contest between two competing forces to outdo one another is in full display. 

The case you mentioned is done so to assert a crushing, uniform state grip on dissenting voices",13,1,twitter,[],
227,1264906157598048263,2020-05-25 13:08:23,Tsedale Lemma,@abbasshash @coldplague 🤦🏽‍♀️🤦🏽‍♀️😂,3,0,twitter,[],
228,1264905781335470093,2020-05-25 13:06:53,Tsedale Lemma,@coldplague Yep. Call all the gods! We need'em! 😬😬,3,0,twitter,[],
229,1264905139284049921,2020-05-25 13:04:20,Tsedale Lemma,"@henokethiopia I have never had Getachew Reda or Negeri Lencho as spokespersons of the party/government pull out an old picture to report on a protest in a given region.Neither in their personal, nor in their professional capacity! What we are seeing is an uncharted territory of an info'n war!",50,3,twitter,[],
230,1264904093358854146,2020-05-25 13:00:11,Tsedale Lemma,"@coldplague The party's PR head, Awolu Abdi, pulled a picture from 2018 to report on a protest in Tigray. That's when you know politicking has hit the rock bottom! You call the guy for party related information, in a normal world! 🙄🙄",31,5,twitter,[],
231,1264900686485114885,2020-05-25 12:46:39,Tsedale Lemma,"PP cadres have dragged the dignity of politicking into the gutter that even to report on something, one needs to peel off layers of shame &amp; useless propaganda first! It's like washing ሽንፍላ።😷

And as if that's not enough, they loiter the internet with fake pictures! Shame!🤦🏽‍♀️",319,83,twitter,[],
232,1264870446501109761,2020-05-25 10:46:29,Tsedale Lemma,"* It's clear that you have a political problem with the Minister, that's on both of you, not on us, so fix it.

* AS isn't a media you can silence with insults. Abdi Ille &amp; his thugs had done that, &amp; failed.

* Handle your Twitter with respect fit to the office you're occupying!",61,3,twitter,[],
233,1264870443829387267,2020-05-25 10:46:28,Tsedale Lemma,"I was alerted to this cheap shot at AS from a senior local official of the #Somali region who was apparently unhappy that AS quoted @1_filsan, a fed. minister - who he unceremoniously calls as ""social media troll(s)."" 

Funny times 🤭but a few things to say to Mr @Farouk_H_Warfa: https://t.co/PXOp75vLf0",57,10,twitter,[],
234,1264483320701890560,2020-05-24 09:08:11,Tsedale Lemma,@Masresha09 Then you are at the right time to experience a constant nightmare 😶,0,0,twitter,[],
235,1264482481102827522,2020-05-24 09:04:51,Tsedale Lemma,@Yohannes_v 💙,1,0,twitter,[],
236,1264463968736870400,2020-05-24 07:51:17,Tsedale Lemma,@MooniraAbdm 😍😍 happy #Eid ቆንጂት!,1,0,twitter,[],
237,1264458299950448641,2020-05-24 07:28:45,Tsedale Lemma,@rasselaspl Bingo!,1,0,twitter,[],
238,1264456567522496512,2020-05-24 07:21:52,Tsedale Lemma,"Baga ayyaanaa #EidUlFitr ittiin nagaan isin gahe!  
  
እንኳን ለኢድ አል-ፈጥር በአል በሰላም አደረሳችሁ! 

#EidMubarak

💚",102,7,twitter,[],
239,1264454409033060352,2020-05-24 07:13:18,Tsedale Lemma,@AmaneBadhasso 😭😭 I am NOT crying! ❤💚,3,0,twitter,[],
240,1266801224109654017,2020-05-30 18:38:42,Türkiye Etiyopya Dostluk Platformu,"🌎Miseensonni Waldaa Qorannoo fi Misoomaa Odaa kan Biyya Turkiitti argamu — Hawaasa keenya harka-qalleeyyii kan naannoo Dirree Dhawaatti argamaniif waan humna isaanii gumaachanii jiran 

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg @Berna_Gozbasi https://t.co/EdtwBdnEFW",10,1,twitter,[],"Türkiye,Ethiopia"
241,1266801114416111617,2020-05-30 18:38:16,Türkiye Etiyopya Dostluk Platformu,"👉በዚህ ምክንያት ከ Oda Research and Development Association አባላት የተሰበሰበው ዕርዳታ በድሬዳዋ አከባቢ ለተቸገሩ ሰዎች ተከፋፍሏል፡፡

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg @Berna_Gozbasi https://t.co/dI6TAdtFwC",8,1,twitter,[],"Türkiye,Ethiopia"
242,1266801035189923843,2020-05-30 18:37:57,Türkiye Etiyopya Dostluk Platformu,"✅The aid collected from  Oda Research and Development Association members was distributed to the people in need in Ethiopia - Dire Dawa.

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg @Berna_Gozbasi https://t.co/5ZXhqzCbXw",14,5,twitter,[],"Türkiye,Ethiopia"
243,1266800966755651584,2020-05-30 18:37:41,Türkiye Etiyopya Dostluk Platformu,"➡️Türkiye'de kurulan Oda Araştırma ve Kalkınma Derneği üyelerinden toplanan yardımlar Etiyopya Dire Dawa’da bulunan muhtaç insanlara dağıtıldı.

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg @Berna_Gozbasi https://t.co/ItOIBaxfaB",7,1,twitter,[],"Türkiye,Ethiopia"
244,1266757735938433024,2020-05-30 15:45:54,Türkiye Etiyopya Dostluk Platformu,"📍 This week ODA Research and Development Association's seminar guest was Toltu Tufa, whose mother was Turkish father Oromo. 

👉 https://t.co/XevGRJwVGf

✅ Oda Araştırma ve Kalkınma Derneği (ORDA)'nin bu haftaki seminer konuğu Annesi Türk babası Etiyopyalı olan Toltu Tufa oldu. https://t.co/RDCxsoZ4P9",5,0,twitter,['https://bit.ly/3gCetib'],"Türkiye,Ethiopia"
245,1266340982485913604,2020-05-29 12:09:52,Türkiye Etiyopya Dostluk Platformu,"📍 Etiyopya Ankara Büyükelçisi Girma Temesgen Barkessa, Ankara Yıldırım Beyazıt Üniversitesi Rektörü Prof. Dr. İbrahim Aydınlı'yı ziyaret etti. 

@profdriaydinli @MSaitKirazoglu @TC_AddisAbabaBE @yeshneg https://t.co/WYf9k5rlH9",10,0,twitter,[],"Türkiye,Ethiopia"
246,1266340971022778369,2020-05-29 12:09:49,Türkiye Etiyopya Dostluk Platformu,"✅ Ethiopia's Ambassador to Ankara, Girma Temesgen Barkessa visited Ankara Yıldırım Beyazıt University Rector, Prof. Dr. İbrahim Aydınlı.

@profdriaydinli @MSaitKirazoglu @TC_AddisAbabaBE @yeshneg https://t.co/QPS5o968i1",14,2,twitter,[],"Türkiye,Ethiopia"
247,1266150165980884992,2020-05-28 23:31:38,Türkiye Etiyopya Dostluk Platformu,"✅Congratulations on the National Day of the Federal Democratic Republic of #Ethiopia . Will further develop in every field our cooperation based on deep-rooted historical ties w/Ethiopia, our important partner in #Africa 

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg https://t.co/pIMjVrYeWH",34,7,twitter,[],"Türkiye,Ethiopia"
248,1266149770902622209,2020-05-28 23:30:03,Türkiye Etiyopya Dostluk Platformu,"➡️Etiyopya Federal Demokratik Cumhuriyeti’nin Milli Gününü tebrik ediyoruz. Afrika’daki önemli bir ortağımız olan Etiyopya’yla köklü tarihi bağlara dayanan işbirliğimizi önümüzdeki dönemde her alanda daha da ileri taşıyacağız. 

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg https://t.co/tuGmJPMmlq",14,0,twitter,[],"Türkiye,Ethiopia"
249,1265781213735903233,2020-05-27 23:05:33,Türkiye Etiyopya Dostluk Platformu,"❌Racism is a refuge for the ignorant. It seeks to divide and to destroy. It is the enemy of freedom, and deserves to be met head-on and stamped out. #GeorgeFloyd #JusticeForGeorgeFloyd https://t.co/2q1IMDtfxB",20,3,twitter,[],"Türkiye,Ethiopia"
250,1265713584379699201,2020-05-27 18:36:48,Türkiye Etiyopya Dostluk Platformu,"RT @saidercan: Değerli arkadaşlar 
dünyada 104 ülkede gururla bayrağımızı dalgalandıran @TMaarifVakfi daha çok takipçiyi hak ediyor. 👏🏻🇹🇷…",0,99,twitter,[],"Türkiye,Ethiopia"
251,1264893075710763008,2020-05-25 12:16:24,Türkiye Etiyopya Dostluk Platformu,"✅Dışişleri Bakanlığı Afrika Genel Müdür Vekili Büyükelçi Nur Sağman, 25 Mayıs Afrika günü nedeniyle yayınladğı mesajda Türkiye'nin Afrika'ya bakışının ardında samimiyet olduğunu ve bunun Afrika'da karşılık bulduğunu ifade etti.

@MSaitKirazoglu @TC_AddisAbabaBE @yeshneg https://t.co/7gv7pfXZdT",24,8,twitter,[],"Türkiye,Ethiopia"
252,1264591341734047744,2020-05-24 16:17:25,Türkiye Etiyopya Dostluk Platformu,@AbiyAhmedAli Thanks so much ... Eid Mubarak 🌙,0,0,twitter,[],"Türkiye,Ethiopia"
253,1264591163148972032,2020-05-24 16:16:42,Türkiye Etiyopya Dostluk Platformu,"RT @SahleWorkZewde: I wish all our friends and specially those living with us in their second home, Ethiopia, a blessed #EidAlFitr. May it…",0,31,twitter,[],"Türkiye,Ethiopia"
254,1264591153007079424,2020-05-24 16:16:40,Türkiye Etiyopya Dostluk Platformu,@SahleWorkZewde Thanks so much ... Eid Mubarak 🌙,2,0,twitter,[],"Türkiye,Ethiopia"
255,1264396878822748161,2020-05-24 03:24:41,Türkiye Etiyopya Dostluk Platformu,RT @EthioEmb_Turkey: https://t.co/KcCB76Twrb,0,2,twitter,[],"Türkiye,Ethiopia"
256,1264210307183972352,2020-05-23 15:03:19,Türkiye Etiyopya Dostluk Platformu,"✅ ኢድ ሙባረክ
📌 Baga ayyaana lid
🌙 Ramazan Bayramınız Mübarek Olsun!
 📍  Wishing everyone Eid Mubarak

@mfaethiopia @NEBGET @GeduAndargachew @MevlutCavusoglu @NurSagman @fatihak1 @MSaitKirazoglu @TC_AddisAbabaBE @EthioEmb_Turkey @addisstandard @EthiopiaOnline @yeshneg https://t.co/yLeQbj8W4z",17,7,twitter,[],"Türkiye,Ethiopia"
257,1264179206247899138,2020-05-23 12:59:44,Türkiye Etiyopya Dostluk Platformu,"🌙 Türkiye Etiyopya Dostluk Platformu olarak Türkiye'de yaşayan Etiyopyalıların iftar ve sahur sofralarına konuk olduk. Güzel bir Ramazan ayı geçti.

@MevlutCavusoglu @MSaitKirazoglu @AKDisiliskiler @TC_AddisAbabaBE @yeshneg https://t.co/wtGFgDYS0c",12,2,twitter,[],"Türkiye,Ethiopia"
258,1264179156335702018,2020-05-23 12:59:32,Türkiye Etiyopya Dostluk Platformu,"🌙 We (as Turkey Ethiopia Friendship Platform) were guests of Ethiopians living in Turkey iftar and sahur meals. A beautiful month of Ramadan has passed.

@MevlutCavusoglu @MSaitKirazoglu @AKDisiliskiler @TC_AddisAbabaBE @yeshneg https://t.co/YlNYEHEH7h",8,2,twitter,[],"Türkiye,Ethiopia"
259,1263960261674835968,2020-05-22 22:29:44,Türkiye Etiyopya Dostluk Platformu,"✅Türkiye-Etiyopya Siyasi İstişareleri, Bakan Yrd. Sedat Önal ile Etiyopya Dışişleri Bakan Yrd. @RedwanHussien eşbaşkanlığında gerçekleşti.Toplantıya @NurSagman , @fatihak1,@barim_deniz, Addis Ababa Büyükelçisi Yaprak Alp ve Ankara Büyükelçisi Girma Temesgen de katıldı @yeshneg https://t.co/TQxvYH9f4h",25,6,twitter,[],"Türkiye,Ethiopia"
260,1263951053277536263,2020-05-22 21:53:08,Türkiye Etiyopya Dostluk Platformu,"RT @TC_Disisleri: Türkiye-Etiyopya Siyasi İstişareleri, Bakan Yardımcımız Büyükelçi Sedat Önal ile Etiyopya Dışişleri Bakan Yardımcısı Büyü…",0,45,twitter,[],"Türkiye,Ethiopia"
261,1263894590932815874,2020-05-22 18:08:47,Türkiye Etiyopya Dostluk Platformu,RT @EthioEmb_Turkey: H.E. Ambassador Redwan Hussein - State Minister for Foreign Affairs of Ethiopia – and H.E. Sedat Onal – Deputy Ministe…,0,2,twitter,[],"Türkiye,Ethiopia"
262,1263894540957745155,2020-05-22 18:08:35,Türkiye Etiyopya Dostluk Platformu,"RT @mfaethiopia: #Ethiopia &amp; #Turkey virtually held their 6th round political consultation. SM @RedwanHussien &amp; Amb. Sedat Önal, Deputy Min…",0,19,twitter,[],"Türkiye,Ethiopia"
263,1263820849850843137,2020-05-22 13:15:45,Türkiye Etiyopya Dostluk Platformu,"RT @TIKAAddisAbaba: TIKA donated 17 tons of food to Cancer Center, Yetim Children Care Center, IDP Camps and The Ethiopian Islamic Affairs…",0,9,twitter,[],"Türkiye,Ethiopia"
264,1263252807278264326,2020-05-20 23:38:34,Türkiye Etiyopya Dostluk Platformu,"✅ We are stronger together. 🇪🇹❤️🇹🇷
📌 Birlikte güçlüyüz. 🇹🇷❤️🇪🇹

@SahleWorkZewde @POEthiopia @AbiyAhmedAli @MSaitKirazoglu @TC_AddisAbabaBE @yeshneg https://t.co/zaXID1jv9p",19,4,twitter,[],"Türkiye,Ethiopia"
265,1262856897012674562,2020-05-19 21:25:21,Türkiye Etiyopya Dostluk Platformu,"➡️Türkiye Diyanet Vakfı ,  Etiyopya Addis Ababa'daki Ömer İbni Hattab yetimhanesindekilere bayramlık elbise, gömlek, tişört ve ayakkabı dağıtımı gerçekleştirdi 

@DIBAliErbas @DiyanetVakfi @MSaitKirazoglu @TC_AddisAbabaBE https://t.co/0zr04Qcp3p",14,1,twitter,[],"Türkiye,Ethiopia"
266,1262856876464787458,2020-05-19 21:25:16,Türkiye Etiyopya Dostluk Platformu,"✅Türkiye Diyanet Foundation (TDV) delighted 140 orphaned schoolchildren in Ethiopia Tuesday by handing out brand new shoes and clothes. 

@DIBAliErbas @DiyanetVakfi @MSaitKirazoglu @TC_AddisAbabaBE https://t.co/n5DWfPuwRm",9,0,twitter,[],"Türkiye,Ethiopia"
267,1262771511129190400,2020-05-19 15:46:04,Türkiye Etiyopya Dostluk Platformu,"RT @MevlutCavusoglu: #LeyleiKadir’imiz mübarek, dualarımız kabul olsun. https://t.co/byfEhAtAye",0,1303,twitter,[],"Türkiye,Ethiopia"
268,1262764550983610370,2020-05-19 15:18:24,Türkiye Etiyopya Dostluk Platformu,➡️ Bin aydan daha hayırlı olan Leyle-i Kadir geceniz mübarek olsun! 🤲 #kadirgecesi #ramazan https://t.co/k8rJPsrOVW,9,0,twitter,[],"Türkiye,Ethiopia"
269,1262763600633978888,2020-05-19 15:14:38,Türkiye Etiyopya Dostluk Platformu,"RT @MSaitKirazoglu: Bin aydan daha faziletli gece bu gece ... 
Kuranı Kerim’in indiği gün...
Bugün Leyle-i Kadir gecesi...

Bu geceyi yeter…",0,14,twitter,[],"Türkiye,Ethiopia"
270,1266982945908305920,2020-05-31 06:40:48,IOM Ethiopia,RT @MaureenAAchieng: Kudos to @mfaethiopia State Minister Tsion Teklu &amp; other GOE state ministers for the dignified &amp; well organized recept…,0,1,twitter,[],"Addis Ababa, Ethiopia"
271,1266793366198595584,2020-05-30 18:07:29,IOM Ethiopia,"We've finally finished compiling a children's coloring book 🖍️🖍️📖 on #COVID19 for #Ethiopia 🇪🇹 in #Ahmaric, #English and #Oromiffa. https://t.co/dSkq3ZGYhB",35,9,twitter,[],"Addis Ababa, Ethiopia"
272,1266781644347899911,2020-05-30 17:20:54,IOM Ethiopia,"RT @mfaethiopia: #Ethiopia repatriates 323 citizens from #Lebanon. SM @mfaethiopia Tsion Teklu, senior gov’t officials &amp; @IOMEthiopia chief…",0,9,twitter,[],"Addis Ababa, Ethiopia"
273,1266666076554825729,2020-05-30 09:41:40,IOM Ethiopia,"RT @africarenewal: In a study based on interviews w/ 2k+ 🇪🇹Ethiopian youth, @UNmigration found that less than 50% of migrants were aware of…",0,4,twitter,[],"Addis Ababa, Ethiopia"
274,1266467926615482368,2020-05-29 20:34:18,IOM Ethiopia,"RT @AbdikerM: With the funding support of @StatePRM we are reaching thousands of migrants in Djibouti, Somalia and Ethiopia caught up in th…",0,15,twitter,[],"Addis Ababa, Ethiopia"
